,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_08_1,FALSE,ma2_08_1_01,ma2_08_1_02,ma2_08_1_03,ma2_08_1_04,ma2_08_1_05,ma2_08_1_06,ma2_08_1_07,ma2_08_1_08,ma2_08_1_09,ma2_08_1_10,ma2_08_1_11,ma2_08_1_07,ma2_08_1_08,ma2_08_1_09,ma2_08_1_10,ma2_08_1_11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_08_2,FALSE,ma2_08_2_01,ma2_08_2_02,SE[stand-up1_Labo],ma2_08_2_03,ma2_08_2_04,ma2_08_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,16,0,16,16,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_08_3,FALSE,ma2_08_3_01,ma2_08_3_02,ma2_08_3_03,ma2_08_3_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_09_1,FALSE,ma2_09_1_01,SE[grasp1_Onjin],ma2_09_1_02,ma2_09_1_03,SE[grope2_Labo],ma2_09_1_03,SE[gun1_Onjin],ma2_09_1_03,ma2_09_1_04,SE[gun2_Labo],ma2_09_1_04,SE[grasp2_Labo],ma2_09_1_05,ma2_09_1_05,ma2_09_1_06,ma2_09_1_07,ma2_09_1_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,0,8,7,0,1,0,8,2,0,18,0,8,8,8,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_09_2,FALSE,ma2_09_2_01,SE[gunshot1_zp],ma2_09_2_02,ma2_09_2_03,ma2_09_2_04,ma2_09_2_05,ma2_09_2_06,ma2_09_2_07,ma2_09_2_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,0,8,8,8,8,8,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_10_1,FALSE,ma2_10_1_01,ma2_10_1_02,ma2_10_1_01,ma2_10_1_02,ma2_10_1_01,ma2_10_1_02,ma2_10_1_01,ma2_10_1_02,ma2_10_1_01,ma2_10_1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,8,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_11_1,FALSE,ma2_11_1_01,ma2_11_1_02,SE[wind4_Labo],ma2_11_1_03,ma2_11_1_04,ma2_11_1_05,SE[embrace1_Ziten],ma2_11_1_06,ma2_11_1_07,ma2_11_1_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,0,8,8,8,0,8,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_11_2,FALSE,SE[gunshot1_zp],ma2_11_2_01,ma2_11_2_02,ma2_11_2_03,ma2_11_2_04,ma2_11_2_05,ma2_11_2_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8,8,8,8,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_11_3,FALSE,SE[gun3_Onjin],ma2_11_3_01,SE[put-away1_Labo],ma2_11_3_02,ma2_11_3_03,ma2_11_3_04,ma2_11_3_05,ma2_11_3_06,ma2_11_3_07,ma2_11_3_08,ma2_11_3_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,8,0,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_11_4,FALSE,ma2_11_4_01,ma2_11_4_02,ma2_11_4_03,ma2_11_4_04,ma2_11_4_05,ma2_11_4_01,ma2_11_4_02,ma2_11_4_03,ma2_11_4_04,ma2_11_4_05,ma2_11_4_01,ma2_11_4_02,ma2_11_4_03,ma2_11_4_04,ma2_11_4_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_12_1,FALSE,ma2_12_1_01,ma2_12_1_02,ma2_12_1_03,ma2_12_1_04,ma2_12_1_05,ma2_12_1_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_12_2,FALSE,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,ma2_12_2_01,ma2_12_2_02,ma2_12_2_03,ma2_12_2_04,ma2_12_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_13_1,FALSE,ma2_13_1_01,ma2_13_1_02,SE[head-butt1_Labo],ma2_13_1_03,ma2_13_1_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,16,0,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_13_2,FALSE,ma2_13_2_01,ma2_13_2_02,ma2_13_2_03,ma2_13_2_04,ma2_13_2_05,ma2_13_2_06,ma2_13_2_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_13_3,FALSE,ma2_13_3_01,ma2_13_3_02,ma2_13_3_03,ma2_13_3_04,ma2_13_3_05,ma2_13_3_01,ma2_13_3_02,ma2_13_3_03,ma2_13_3_04,ma2_13_3_05,ma2_13_3_01,ma2_13_3_02,ma2_13_3_03,ma2_13_3_04,ma2_13_3_05,ma2_13_3_01,ma2_13_3_02,ma2_13_3_03,ma2_13_3_04,ma2_13_3_05,ma2_13_3_01,ma2_13_3_02,ma2_13_3_03,ma2_13_3_04,ma2_13_3_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,8,30,8,8,8,8,30,8,8,8,8,30,8,8,8,8,30,8,8,8,8,30,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_14_1,FALSE,ma2_14_1_01,ma2_14_1_02,ma2_14_1_03,ma2_14_1_04,ma2_14_1_05,ma2_14_1_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_14_2,FALSE,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_14_3,FALSE,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,ma2_14_2_01,ma2_14_2_02,ma2_14_2_03,ma2_14_2_04,ma2_14_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma2_15_1,FALSE,ma2_15_1_01,ma2_15_1_02,ma2_15_1_03,ma2_15_1_04,ma2_15_1_05,ma2_15_1_01,ma2_15_1_02,ma2_15_1_03,ma2_15_1_04,ma2_15_1_05,ma2_15_1_01,ma2_15_1_02,ma2_15_1_03,ma2_15_1_04,ma2_15_1_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,16,8,8,8,8,16,8,8,8,8,16,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_001_1,FALSE,ma0_001_1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_002_1,FALSE,ma0_002_1_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_002_2,FALSE,ma0_002_2_01,ma0_002_2_02,ma0_002_2_03,ma0_002_2_04,ma0_002_2_05,ma0_002_2_01,ma0_002_2_02,ma0_002_2_03,ma0_002_2_04,ma0_002_2_05,ma0_002_2_01,ma0_002_2_02,ma0_002_2_03,ma0_002_2_04,ma0_002_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_003_1,FALSE,ma0_003_1_01,ma0_003_1_02,ma0_003_1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_003_2,FALSE,ma0_003_2_01,ma0_003_2_02,ma0_003_2_03,ma0_003_2_04,ma0_003_2_05,ma0_003_2_01,ma0_003_2_02,ma0_003_2_03,ma0_003_2_04,ma0_003_2_05,ma0_003_2_01,ma0_003_2_02,ma0_003_2_03,ma0_003_2_04,ma0_003_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_004_1,FALSE,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,ma0_004_1_01,ma0_004_1_02,ma0_004_1_03,ma0_004_1_04,ma0_004_1_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_005_1,FALSE,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_26,ma0_005_1_27,ma0_005_1_28,ma0_005_1_29,ma0_005_1_30,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,ma0_005_1_01,ma0_005_1_02,ma0_005_1_03,ma0_005_1_04,ma0_005_1_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_006_1,FALSE,ma0_006_1_01,ma0_006_1_02,ma0_006_1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_006_2,FALSE,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,ma0_006_2_01,ma0_006_2_02,ma0_006_2_03,ma0_006_2_04,ma0_006_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_007_1,FALSE,ma0_007_1_01,ma0_007_1_02,ma0_007_1_03,ma0_007_1_04,ma0_007_1_05,ma0_007_1_06,ma0_007_1_07,ma0_007_1_08,ma0_007_1_04,ma0_007_1_05,ma0_007_1_06,ma0_007_1_07,ma0_007_1_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,15,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_007_2,FALSE,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,ma0_007_2_01,ma0_007_2_02,ma0_007_2_03,ma0_007_2_04,ma0_007_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_008_1,FALSE,ma0_008_1_01,ma0_008_1_02,ma0_008_1_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_008_2,FALSE,ma0_008_2_01,ma0_008_2_02,ma0_008_2_03,ma0_008_2_04,ma0_008_2_05,ma0_008_2_06,ma0_008_2_07,ma0_008_2_08,ma0_008_2_09,ma0_008_2_10,ma0_008_2_06,ma0_008_2_07,ma0_008_2_08,ma0_008_2_09,ma0_008_2_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_009_1,FALSE,ma0_009_1_01,ma0_009_1_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_009_2,FALSE,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,ma0_009_2_01,ma0_009_2_02,ma0_009_2_03,ma0_009_2_04,ma0_009_2_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ma0_009_3,FALSE,ma0_009_3_01,ma0_009_3_02,ma0_009_3_03,ma0_009_3_04,ma0_009_3_05,ma0_009_3_06,ma0_009_3_07,ma0_009_3_08,ma0_009_3_09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8,8,8,8,8,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
